col row val
101 10 -0.079607
102 10 -0.073373
103 10 0.094545
104 10 -0.096578
105 10 0.071356
106 10 0.013985
107 10 -0.150441
108 10 0.132870
109 10 -0.144368
110 10 0.231848
111 10 -0.054286
112 10 0.442261
113 10 0.232122
114 10 -0.156666
115 10 0.168913
116 10 -0.349590
117 10 -0.108625
118 10 0.132704
119 10 0.145839
120 10 -0.035875
121 10 -0.009788
122 10 0.313695
123 10 0.036545
124 10 0.136687
125 10 -0.031148
126 10 -0.100709
127 10 0.004603

0 11 0.088127
1 11 0.265992
2 11 -0.121987
3 11 -0.140791
4 11 -0.337276
5 11 0.122862
6 11 -0.122011
7 11 0.085594
8 11 0.058044
9 11 -0.150985
10 11 -0.159456
11 11 -0.148551
12 11 -0.149377
13 11 0.059951
14 11 0.131168
15 11 -0.312657
16 11 0.121971
17 11 -0.005275
18 11 -0.130282
19 11 -0.070237
20 11 -0.114788
21 11 0.095385
22 11 -0.152577
23 11 0.177597
24 11 -0.029303
25 11 -0.169770
26 11 0.021697
27 11 0.131089
28 11 0.195559
29 11 -0.068209
30 11 -0.268676
31 11 -0.092815
32 11 0.110054
33 11 0.067231
34 11 0.016735
35 11 0.137194
36 11 -0.203673
37 11 0.055655
38 11 -0.176595
39 11 0.067898
40 11 -0.151831
41 11 0.098388
42 11 0.108041
43 11 0.026388
44 11 -0.151431
45 11 -0.129108
46 11 -0.173034
47 11 0.113057
48 11 -0.051171
49 11 -0.023256
50 11 0.002507
51 11 -0.302940
52 11 0.040737
53 11 -0.107966
54 11 -0.246183
55 11 0.333689
56 11 0.241930
57 11 0.043961
